model_label,model,model_name,endpoint,parsed_percent,seconds,reasoning_tokens,cost
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.473734900006093,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.474377899998217,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.477937600007863,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4780169000005117,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4838103000074625,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4859193000011146,39,0.00158
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.486414799990598,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4869938000047114,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4901338999916334,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.491365100009716,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.4941276000026846,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.49632420000853,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.497947399999248,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5038420999917435,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.504966799999238,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5063586000032956,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.506490700005088,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5065215999929933,142,0.00467
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5081357000017306,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5101027000055183,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5121638999989955,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5135366000031354,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5142713999957778,130,0.00431
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.520746700000018,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5212423999910243,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.522653199994238,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5237621999986004,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.5257821999985026,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5269281000073534,143,0.0047
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.528137400004198,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,92,3.5291539000027115,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5312192999990657,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.531842999989749,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5362397999997484,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.539693700004136,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5402117000048747,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.540878999992856,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.544666799993138,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.545679700007895,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5474760999932187,137,0.00452
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.549617099997704,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.5506808000063756,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5507747999945423,141,0.00464
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.551836500002537,58,0.00215
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5585914999974193,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5590285999933258,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5630137999978615,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.565602599992417,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.5668675000051735,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,78,3.5678632999915862,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5698846000013873,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5712571000040043,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.5714634000032675,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.572176700006821,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.572362599996268,78,0.00275
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5739357999991626,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5742209000018192,59,0.00218
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.57752160000382,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5786815000028582,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.579107700003078,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5889372999954503,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5893903999967733,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5928329000016674,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5978444000065792,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,87,3.598446900010458,155,0.00506
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.5985029000003124,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.601008900004672,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.601837700000033,78,0.00275
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.604600200007553,56,0.00209
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6070310000068275,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6082819999865023,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6088528000109363,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,83,3.6098381000047084,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.611374200001592,58,0.00215
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.612371199997142,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,78,3.6169641000014963,48,0.00185
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,78,3.6179932999948505,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6181935999920825,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6194550000072923,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6198350000049686,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6249202999897534,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6288257999985944,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6316354000009596,111,0.00374
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.632075800007442,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.633868100005202,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,92,3.6345261999958893,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6348828000045614,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6353033000050345,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6353309000114677,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6359248000080697,135,0.00446
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.637186500011012,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.639139000006253,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6392080999939935,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6395876000024145,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6411144000012428,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6417175999959,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,78,3.6442367999989074,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.645773600001121,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.65119419999246,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6581237000063993,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6598842999956105,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6600816000136547,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.6635039999964647,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.6695739999995567,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6697530999954324,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6698248000029707,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.6699105000006966,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6750648000015644,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6792328000010457,131,0.00434
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6796422000043094,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.6814263999985997,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6836429000104545,44,0.00173
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6837094000075012,57,0.00212
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6861642000003485,127,0.00422
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6899619000032544,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.690955900005065,134,0.00443
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6911777000059374,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6920991000079084,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.692419900005916,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.694161899999017,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.696518600001582,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6965656999964267,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.6990829999995185,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7081421999901067,137,0.00452
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.710355899995193,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7108997000032105,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7140586000023177,144,0.00473
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7149693999963347,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7152166000014404,128,0.00425
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.716496000008192,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7165545000025304,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.7184413999930257,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.721595299997716,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.722179000003962,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.7230116999999154,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.723813600008725,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7243596999906003,45,0.00176
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.7260602000023937,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.726196699994034,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7313831000064965,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.731995599999209,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7320941999932984,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.732663799994043,136,0.00449
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.733526600000914,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7336586999881547,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7337530000077095,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.735564999995404,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7355933000071673,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7400252999941586,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,83,3.7464400000026217,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.746702299991739,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7474591999925906,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.7489086000132374,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.749092300000484,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7508816000045044,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.7530998000002,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.754045200010296,138,0.00455
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7544064999965485,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7560487000009743,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7583881999889854,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.760108800008311,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7607655999890994,140,0.00461
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7634268999972846,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.7643628000078024,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.76471400000446,131,0.00434
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.768926899996586,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.769483999989461,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7725939999945695,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7733797000109917,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.774652900014189,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7796092000062345,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.780524500005413,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.783443000007537,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.785306899997522,46,0.00179
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.789912499996717,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.790919399994891,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.7989672999974573,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.80197619998944,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8024841000005836,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8047981999989133,141,0.00464
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.804982099987683,56,0.00209
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8077137999935076,138,0.00455
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8077200000116136,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8082537000009324,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8129784999910044,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.814158799999859,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.8170011999900453,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.819714199998998,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.8235359999962384,130,0.00431
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.827791100004106,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8317213999980595,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.831732999999076,39,0.00158
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.8355968999967445,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.8427926000003936,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.847854499996174,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8482289999956265,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.8509665000019595,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.855740099999821,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8614658000005875,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.863515599994571,86,0.00299
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.864596800005529,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8648528999910923,134,0.00443
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.865805800000089,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.870188300003065,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.8778801999869756,57,0.00212
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.882021999990684,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.885537399997702,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.887215599999763,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.8893742999935057,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.891583200005698,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.895579700008966,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.8964151999971364,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.896608399998513,50,0.00191
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.897217500008992,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.899494199999026,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.902131900002132,89,0.00308
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9041966999939177,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.906651999990572,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9069085999944946,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.907968700004858,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.908520500001032,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9100432000122964,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.91135779999604,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.913010200005374,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.913424700003816,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9140137000067625,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.914738000006764,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.9163510000071255,43,0.0017
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.91649150000012,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.918367999998736,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9276575000112643,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9281207000021823,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.9295765999995638,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.931564200000139,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.9319259000039892,153,0.005
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9324634000076912,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9325287000101525,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.93390959998942,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.9351276000088546,59,0.00218
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9395547000021907,127,0.00422
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.939739000008558,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9400769000058062,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.941869400005089,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.942897900007665,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.948399300003075,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.954843500003335,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9573749999981374,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.957873399995151,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9613219000020763,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,3.962229299999308,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9635960000014165,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,3.9637579999980517,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9642890999966767,127,0.00422
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9722344999900088,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,3.9750613999931375,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9755981999915093,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9803496999957133,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9861556999967434,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9876928000012413,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.988858099997742,71,0.00254
