model_label,model,model_name,endpoint,provider_name,parsed_percent,seconds,reasoning_tokens,cost
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,31.602954999980284,904,0.0040328
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,33.036078799981624,936,0.004178
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,46.980234999995446,1386,0.0061624
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,68.13206419997732,1399,0.0062152
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,69.80337090001558,1453,0.0064528
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,71.11196139999083,1462,0.006488
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,82.29079190001357,1814,0.0080412
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,84.36691720000817,1892,0.0083888
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,91.59593229999882,2125,0.0094096
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,123.39682980001089,3126,0.0138184
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,130.94352670002263,3203,0.0142804
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,90,137.53387640000437,3480,0.0153716
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,digitalocean,DigitalOcean,95,11.724952399992617,326,0.0014984
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,50,8.494568800000707,581,0.00256326
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,50,8.699917899997672,596,0.00252186
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,50,9.68136789998971,356,0.00155566
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,60,17.234491699986393,425,0.00200446
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,65,11.312098800000967,440,0.00197806
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,70,6.797644699981902,484,0.00224206
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,70,10.006105200009188,309,0.00140166
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,70,12.020936899993103,375,0.001706
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,70,14.203566499985754,569,0.00252806
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,70,16.19096370000625,373,0.00164366
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,72,4.087507199990796,368,0.00169646
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,75,3.34870360000059,328,0.00149846
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,75,4.528591599984793,264,0.00124326
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,75,5.867749299999559,460,0.00203966
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,75,8.117380599986063,275,0.00124766
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,75,10.318880000006175,298,0.00139726
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,75,11.245815100002801,412,0.00188566
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,75,12.823618499998702,352,0.00159966
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,75,13.069159200007562,435,0.00197366
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,75,14.502508100005798,283,0.00129166
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,75,17.365248699992662,417,0.00187686
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,4.593377300014254,377,0.00160406
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,5.387977000005776,365,0.00156446
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,6.24566670000786,215,0.00099946
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,6.517313999996986,360,0.00166566
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,6.966391100024339,375,0.00159086
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,7.132211499992991,480,0.00195606
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,7.167696899996372,484,0.00209246
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,7.776416999986395,569,0.00247086
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,9.287289999978384,500,0.00220686
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,9.40157280000858,539,0.00238726
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,9.477258099999744,353,0.00156446
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,9.80715190002229,555,0.00251046
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,10.350481500005117,286,0.00132686
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,10.449679200013634,347,0.00156446
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,10.597935400001006,391,0.00182846
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,11.270135600003414,376,0.00161726
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,11.993351599987363,426,0.00181526
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,14.909630499983905,278,0.00122126
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,15.416950600018026,465,0.00206166
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,16.329640099982498,925,0.00446406
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,16.458969200000865,537,0.00242246
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,16.526267900015227,372,0.00167006
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,17.23233289999189,407,0.0018688
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,80,20.30071969999699,822,0.00368526
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,2.9822955999989063,258,0.00116406
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,3.9088061999937054,331,0.00153806
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,4.237738600000739,334,0.00154246
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,4.242565499996999,317,0.00142806
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,4.3283868999860715,367,0.00163046
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,4.371406399994157,430,0.00193846
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,4.950718600011896,353,0.00158906
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,5.155875299999025,307,0.00128726
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,5.258299999986775,354,0.00150546
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,5.491176300012739,360,0.00158646
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,5.551995400019223,358,0.0016356
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,5.5641166000277735,530,0.00217606
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,5.875723800010746,322,0.00148966
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,6.134911500004819,327,0.00145266
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,6.195091000001412,395,0.00172286
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,6.235796799999662,502,0.00225086
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,6.395419100008439,292,0.00128726
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,6.482349300000351,313,0.0015432
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,6.5807209000049625,443,0.00195166
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,7.227131599996937,438,0.00205546
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,7.696728999988409,639,0.00289146
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,8.459119000006467,356,0.00156006
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,8.751454499986721,511,0.00221566
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,9.087512900005095,290,0.00132686
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,9.37961780000478,329,0.00148086
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,9.52260829997249,336,0.00152926
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,10.271551100013312,456,0.00189886
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,10.523205200006487,489,0.00214526
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,10.533187099994393,541,0.00239166
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,10.819528299995,477,0.00210126
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,10.965701299981447,460,0.0019612
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,11.067783999984385,313,0.00143246
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,11.620601000002353,394,0.0017192
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,11.703750799992122,691,0.00295926
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,11.8138001000043,338,0.00151166
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,12.21466529997997,397,0.0017286
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,12.47463839998818,526,0.00235206
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,14.417246500001056,502,0.00201326
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,14.711138600017875,377,0.00166126
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,14.85527010000078,590,0.00253686
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,16.028009700006805,528,0.0023484
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,16.172790800017538,326,0.00144126
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,16.750457099988125,397,0.0018292
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,17.09636860000319,472,0.0020712
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,17.575994100014213,461,0.00200446
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,18.023234899999807,391,0.00177126
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,85,19.362817499990342,470,0.00199126
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,90,4.423429799993755,285,0.00126086
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,90,8.778921699995408,495,0.0022516
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,90,10.415333000011742,307,0.00139286
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,90,11.527761300007114,409,0.00178446
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks,Fireworks,90,11.736109599994961,676,0.00281846
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,50,2.4871289000147954,437,0.00301329
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,50,3.453048299998045,581,0.00377229
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,50,3.7303855000063777,523,0.00329709
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,50,5.6070612000185065,788,0.0051141
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,50,7.276423600007547,1084,0.00746169
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,50,7.791552499984391,1244,0.00839229
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,50,10.044089600007283,1665,0.00993009
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,50,40.06280900002457,1147,0.0076881
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,60,4.614964400010649,718,0.00490749
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,60,7.41657750000013,338,0.0024411
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,65,3.3948670999961905,401,0.00262389
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,70,1.6880629000079352,221,0.00159429
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,70,2.4488371000043117,360,0.00227409
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,70,2.5738797999802046,348,0.00230049
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,70,3.2582930000207853,367,0.00220149
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,70,4.210626499989303,711,0.00489429
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,70,8.381968800007598,1066,0.00721089
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,75,1.954306200001156,341,0.00226749
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,75,1.9860068999987561,281,0.00181209
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,75,2.3606326000008266,348,0.00228069
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,75,2.4742008000030182,321,0.0022035
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,75,2.5359123999951407,351,0.00246549
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,75,2.6497635999985505,354,0.00241929
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,75,3.083670899999561,358,0.00235989
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,75,3.338132599979872,509,0.00335649
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,75,3.3751154000055976,439,0.00305679
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,1.5415895000041928,196,0.00124449
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,1.853344700008165,271,0.00163389
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.036492899991572,169,0.00113229
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.154055899998639,303,0.00204969
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.3167580000008456,334,0.00220809
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.3662105000112206,384,0.00253149
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.3724933000048622,311,0.00200349
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.3908252000110224,384,0.00245229
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.65970349998679,401,0.00265029
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.6998560000211,378,0.00245229
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.8283591000072192,327,0.00222129
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.863344400015194,464,0.00313869
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.9202422999951523,404,0.00258429
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,2.940509200008819,311,0.00212229
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,3.0502272000012454,430,0.00282189
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,3.078392499999609,428,0.00286149
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,3.1730698000174016,478,0.00311229
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,3.306777299992973,532,0.00333009
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,3.6358924999949522,520,0.00340269
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,3.926808300020639,580,0.00382509
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,4.113355200010119,586,0.00407589
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,80,4.398162700003013,680,0.00441249
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,1.4290486000245437,216,0.00147549
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,1.4627365999913309,196,0.00129729
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,1.941663299978245,261,0.00156789
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.010525100020459,311,0.00215529
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.018247500003781,252,0.00173289
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.177661800000351,303,0.00199689
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.2526930999883916,280,0.00180549
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.271111200010637,359,0.00234669
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.2816675000067335,213,0.00142929
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.2941148999962024,361,0.00245889
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.3383302000002004,272,0.0019923
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.3594710000033956,366,0.00247869
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.489995899988571,299,0.00195069
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.513487600022927,345,0.00231369
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.5501656999986153,423,0.00287469
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.6093889999901876,381,0.00266349
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.6542780000017956,344,0.00217509
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.65524860000005,351,0.00225429
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.6574511000071652,406,0.00268989
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.7156263000215404,372,0.00261069
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.7271263000147883,484,0.00331689
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.755609399988316,182,0.0011739
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.7910642999922857,349,0.00242589
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.7932128999964334,393,0.00251169
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.8007990999903996,321,0.00213549
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.9173778999829665,396,0.00268329
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,2.942593299987493,284,0.00171309
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.0124706999922637,447,0.00294069
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.026182300003711,461,0.00309249
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.1899305999977514,307,0.00211569
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.2164454000012483,460,0.00287469
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.2246466999931727,457,0.00317169
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.2608972000016365,500,0.00323109
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.343611799995415,472,0.00311889
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.500407699990319,438,0.00290769
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.5700581000128295,449,0.00311229
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.7587413000001106,607,0.00388449
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.8241527999925893,414,0.00269649
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.8525510000181384,414,0.00259089
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.9073408000112977,670,0.00435969
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.926453099993523,553,0.00366669
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,3.9707706999906804,541,0.00382509
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,4.623019799997564,590,0.00394389
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,4.9349711000104435,814,0.00536289
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,5.744186099997023,406,0.00272289
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,85,6.207793799985666,441,0.00294729
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,90,1.4670982000243384,143,0.00092769
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,90,2.0950382000009995,314,0.00201669
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,90,5.025067799986573,540,0.00356769
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,90,5.652283100003842,735,0.00507249
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,fireworks/fast,Fireworks,90,6.432309700001497,639,0.00428709
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,friendli,Friendli,0,9.355062500020722,767,0.0037784
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,friendli,Friendli,50,3.1673931000113953,346,0.0015388
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,friendli,Friendli,50,4.057478699978674,577,0.0024364
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,friendli,Friendli,50,5.682188400009181,536,0.0023572
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,friendli,Friendli,50,11.195347800006857,657,0.0030832
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,friendli,Friendli,60,3.0545208000112325,279,0.0011912
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,friendli,Friendli,60,3.5249050999991596,228,0.0009976
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,friendli,Friendli,60,4.4099872999941,470,0.0020492
glm-5.2,z-ai/glm-5.2,Z.ai: GLM 5.2,friendli,Friendli,70,1.8910604999982752,194,0.0008964
